Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
43,0,Travel_Frequently,1187,Research & Development,2,1,Medical,2,Male,88,3,3,Manufacturing Director,3,Single,10437,18922,5.1223721187363,True,19,3,2,0.0,15.920326257003186,2.0512793403732617,2,2,2.1105439168611073,1.7821171674318401,1.7496045782546947
48,0,Travel_Rarely,1207,Sales,14,2,Life Sciences,3,Female,85,3,2,Sales Executive,4,Married,4821,15092,4.017632244629915,False,12,3,3,1.0646879917282253,17.146468907465326,1.9332040576706166,2,7,7.24828858885622,0.02614123901969292,6.745568547293401
37,0,Travel_Rarely,489,Research & Development,3,3,Other,3,Male,34,3,3,Manufacturing Director,3,Married,9620,9791,1.1092576760004773,False,15,3,3,1.0317022766013764,9.195919241624415,1.794147930162174,3,11,6.800370518372913,6.948473817081185,7.970889238362704
30,0,Travel_Rarely,240,Research & Development,7,3,Medical,2,Male,50,2,1,Research Scientist,2,Married,2043,5601,0.9791575066115924,False,12,3,2,1.2131068571686807,5.970712989465513,3.0857305407921394,2,6,4.005040178063325,0.9511935259817994,1.007315884596312
34,0,Travel_Rarely,335,Sales,15,5,Marketing,4,Male,67,2,2,Sales Executive,3,Divorced,6625,23165,3.931494931124156,False,19,3,4,1.8315397725472877,8.925999203315122,1.945305081651277,3,1,0.0,0.04701750284438086,0.0
45,1,Travel_Frequently,323,Sales,25,4,Life Sciences,1,Female,96,3,2,Sales Executive,1,Married,4488,5645,1.8986975684762966,False,14,3,4,2.100394618673093,4.961366106266182,3.879982912526214,3,1,0.996177031116474,0.06619323649999796,0.0
32,0,Travel_Rarely,1422,Research & Development,1,5,Life Sciences,2,Male,42,3,1,Research Scientist,4,Married,2980,7688,1.1357927494115494,False,12,3,4,1.0654946988387863,9.992388660790288,3.791338719084289,2,10,9.02834214973976,6.84529158413133,7.7985536967639995
30,0,Travel_Rarely,768,Research & Development,1,3,Life Sciences,4,Female,96,2,4,Research Director,4,Divorced,15066,3472,3.063341623916921,False,13,3,2,1.9661658156405697,9.130092271684934,1.7589003463131605,2,7,6.90515549310063,1.0207676986126637,6.9371449836746475
35,0,Travel_Frequently,132,Research & Development,20,3,Medical,3,Female,46,3,2,Laboratory Technician,2,Divorced,4358,23310,3.7946038656523378,False,13,3,3,2.0586907395639944,14.889380698900444,2.068350246183371,4,11,8.28695401713913,5.236435907174251,9.787453523397547
49,0,Travel_Frequently,1331,Research & Development,20,5,Medical,2,Male,43,3,4,Healthcare Representative,3,Married,10858,21615,1.9668318282411026,True,15,3,3,0.944277289017539,27.909128491754792,2.9513099908115272,3,17,8.003194902370254,7.378576145720302,13.340405652040713
30,0,Travel_Rarely,689,Research & Development,18,4,Medical,2,Female,92,3,3,Manager,1,Married,11413,26346,1.0065393778650105,True,23,4,4,1.9757728118351672,8.550531162611055,2.025779336125222,3,10,0.9319001124454647,0.0362413297636714,7.0564294270968695
31,0,Travel_Rarely,722,Research & Development,8,1,Medical,2,Male,79,2,2,Manufacturing Director,4,Married,4999,18367,0.9878565073145729,True,15,3,3,0.89570333700969,10.329056626805052,2.042335344902434,2,10,7.0100669990797035,1.0563173363926595,1.8140509410844616
30,1,Travel_Frequently,1550,Research & Development,1,4,Life Sciences,3,Female,99,4,3,Manufacturing Director,2,Single,7428,9295,0.9524053684856763,False,11,3,1,0.011726392441368836,9.788405933235236,1.7994745178829916,3,10,8.059771019803835,3.929453494156082,6.663615838582312
31,1,Travel_Rarely,369,Sales,5,3,Marketing,4,Female,35,3,1,Sales Representative,3,Single,2865,8838,0.9331187493229187,True,13,3,2,0.0,1.0792884354879517,2.0156280068118937,3,1,0.0,0.0,0.0
36,0,Travel_Rarely,743,Research & Development,6,1,Life Sciences,3,Male,68,3,1,Research Scientist,3,Married,3442,6107,0.030587489431880333,True,14,3,4,0.01830516550250116,4.116806924610847,3.223296096880218,3,3,2.1048925188504564,2.0956843930413105,1.9515829964600233
18,0,Non-Travel,1511,Research & Development,14,3,Medical,2,Female,32,3,1,Research Scientist,3,Single,1507,8653,0.9811561419901568,False,16,3,3,0.048162294740146216,0.09928836653485194,4.295332439627346,1,0,0.0,0.0,0.0
44,0,Travel_Rarely,203,Research & Development,9,2,Life Sciences,1,Male,71,3,1,Research Scientist,4,Married,2776,9268,2.8919149469890653,False,21,5,4,2.171764692994596,7.849200646185694,2.996225233935368,2,2,2.0824720411487148,0.0,1.7806738030305371
30,0,Travel_Rarely,1317,Sales,18,1,Life Sciences,4,Male,92,3,2,Sales Executive,3,Married,5368,2968,7.67509362455169,False,16,3,3,1.8552021369971494,4.181354975235401,2.0223540447927575,2,2,1.0536092295032142,2.0643220257601977,2.214394621797601
33,1,Travel_Rarely,368,Research & Development,25,4,Life Sciences,1,Male,91,3,1,Laboratory Technician,4,Single,2773,18902,1.1321618047823412,True,26,4,3,0.0,0.9906652323889331,2.0198685636513183,1,1,0.0,0.08605409022419597,0.981576255018661
37,0,Travel_Rarely,1365,Sales,1,4,Life Sciences,4,Male,89,3,2,Sales Executive,2,Married,4296,7635,0.0,False,16,3,1,1.9993085703491986,16.287281617273113,2.963707169524635,3,16,13.675327648209025,5.164556569577513,8.502860489086993
38,0,Travel_Rarely,354,Research & Development,3,5,Technical Degree,4,Female,32,3,2,Research Scientist,3,Single,4615,2313,3.1441346167481434,True,22,4,2,0.0,19.288024293110702,1.992260228944628,3,3,1.991551668547,2.130158290005057,1.830954906717825
30,0,Travel_Rarely,1285,Sales,19,3,Life Sciences,3,Male,71,2,2,Sales Executive,3,Divorced,8814,24446,0.9773698071991316,False,14,3,3,1.8629911971236066,10.139031060310126,2.8246280148342877,3,10,6.579274951851205,0.05404174900638551,3.9607524210867266
26,0,Travel_Rarely,1193,Research & Development,5,3,Life Sciences,3,Female,87,3,1,Research Scientist,2,Single,2244,21501,1.0473487479154047,True,11,3,2,0.08542268450242417,3.885650775855351,1.93822069764569,2,4,2.755121007127196,1.0037313811273014,2.0512552248746534
32,0,Travel_Rarely,127,Research & Development,2,3,Life Sciences,3,Male,84,3,1,Research Scientist,4,Single,2459,10190,0.040562925465381205,False,14,3,1,0.001168888053757126,4.244285627461228,1.8733767628746234,4,3,1.0973200774973986,0.0,2.100552856490504
28,0,Travel_Rarely,1279,Sales,18,3,Life Sciences,3,Male,80,2,2,Sales Executive,3,Divorced,8501,22915,0.9803567073057533,False,14,3,3,1.9045190931975506,9.459945577833881,2.9338672999302458,3,10,7.121519390369304,0.0,4.196627869015883
51,0,Travel_Frequently,1206,Research & Development,21,5,Medical,2,Male,42,3,4,Healthcare Representative,3,Married,11116,20106,1.8729681046890838,True,16,3,3,1.0308470758363015,27.64798023155693,2.952334893534995,3,18,8.101946882172397,7.823315907348666,13.308938004800943
37,0,Travel_Rarely,652,Research & Development,13,3,Medical,1,Male,50,3,2,Research Scientist,4,Married,4185,3043,0.8429480552642754,False,16,3,1,0.036205653055286405,9.536645447392313,2.1058335984071506,3,10,7.949320082990292,2.9162193268803533,7.234955752247123
30,1,Travel_Rarely,228,Research & Development,1,4,Technical Degree,1,Male,100,2,1,Research Scientist,1,Single,2292,8118,6.223825618298815,False,13,3,3,0.0,10.841554880429387,1.9193598624875308,1,9,6.747712087164444,0.042289371669308386,7.359300007619636
26,1,Travel_Rarely,1175,Sales,8,3,Technical Degree,4,Male,37,2,2,Sales Executive,1,Single,5356,2854,5.58052176739524,False,17,3,3,0.0678412778392046,5.82092783227289,2.142341164668676,2,4,3.055542624090621,0.9746713092864648,2.0991587753622722
30,0,Travel_Rarely,1331,Research & Development,23,1,Life Sciences,4,Male,65,3,1,Laboratory Technician,3,Divorced,2533,13290,1.010351995190882,False,22,4,2,0.9366139613804358,0.9956759994536143,1.9991206299679856,3,1,0.0,0.06691003868193417,0.0
37,0,Travel_Rarely,1149,Sales,2,4,Life Sciences,3,Male,67,3,1,Sales Representative,4,Single,2782,15839,3.264630010450271,True,21,4,4,0.0,7.214054780349477,2.8287841058458945,2,3,1.932548256805703,1.089512969743601,1.8842933009550926
61,0,Non-Travel,356,Sales,2,3,Medical,2,Male,51,3,4,Manager,2,Divorced,17205,21772,4.33475309923571,False,22,4,4,1.1797520518871345,28.941466739103507,0.5225576966785644,2,15,9.441115074188565,7.2179803980580255,13.429917938814844
31,0,Travel_Rarely,906,Sales,7,3,Life Sciences,4,Male,91,2,2,Sales Executive,3,Married,5552,17488,1.1103530175754281,False,14,3,3,1.0090472322065533,12.309708890193331,3.4042238393452524,2,14,7.940779768339438,4.014088701819033,7.983772903204466
20,1,Travel_Rarely,460,Human Resources,2,2,Technical Degree,1,Male,51,2,1,Human Resources,4,Single,2615,18052,0.923406860174798,False,11,3,3,0.0,1.0968303191249735,3.1031818822092947,4,1,0.0,0.01438952162254852,0.0
28,1,Travel_Rarely,920,Research & Development,18,1,Medical,3,Male,85,2,1,Research Scientist,4,Single,2405,13980,1.0637170358675592,True,13,3,3,0.08811174009167885,4.104777601520173,3.307260046076268,2,4,3.2868291210031737,0.032818417769033444,1.0329957624677881
37,0,Travel_Rarely,1516,Sales,22,4,Life Sciences,1,Male,42,2,2,Sales Executive,4,Married,6027,3491,2.7599282632389683,True,12,3,4,1.9798038291614102,8.514630779258665,1.8737739432254428,4,5,3.788907802829768,1.0050117192374013,3.7353028288379058
35,1,Travel_Rarely,108,Research & Development,2,3,Life Sciences,1,Female,71,3,1,Laboratory Technician,1,Divorced,2051,27454,1.0019207720932632,True,12,3,4,0.9375358900604205,1.0456690605366703,1.8522531333301564,3,1,0.07707229084722388,0.013330472695341765,0.009023965269358145
24,0,Travel_Frequently,604,Research & Development,1,2,Life Sciences,1,Female,76,1,1,Laboratory Technician,4,Divorced,3938,5271,2.954878210358944,False,14,3,1,0.9811568415332161,4.9652004445956495,2.002937357748048,3,2,1.8313844412564773,2.045040107446569,0.0
63,0,Non-Travel,334,Sales,2,3,Medical,2,Male,51,3,4,Manager,2,Divorced,15383,21706,3.9170172450366993,False,22,4,4,1.036098430090204,29.465304620344853,0.4533854337841361,2,16,9.18570653640266,7.143101393338568,15.004615810727543
18,0,Travel_Rarely,262,Research & Development,24,3,Life Sciences,2,Female,61,4,1,Research Scientist,4,Single,3076,22904,0.9548526904053304,True,12,3,4,0.0,1.1095591469931942,2.0506071652079045,3,1,0.0,0.0434067573953121,0.8426055446438201
40,0,Non-Travel,318,Research & Development,23,2,Life Sciences,4,Male,37,2,2,Research Scientist,3,Single,4186,14221,1.105290924251189,False,12,3,4,0.032564200042881145,19.67547326208787,2.093495527588709,3,18,8.456992244096924,3.0909602275355996,7.354340242488135
38,0,Travel_Rarely,969,Human Resources,13,3,Human Resources,3,Male,37,3,1,Human Resources,2,Married,1946,25109,3.7032832125016086,False,14,3,2,0.9020014483005148,7.953547881399554,2.0792394444773263,3,5,2.13275040697807,0.0,3.9136482533870414
29,0,Non-Travel,855,Research & Development,1,1,Life Sciences,3,Male,89,2,3,Manufacturing Director,3,Single,8835,20846,0.9702929150204551,False,21,4,3,0.023852193144591305,11.575972774657227,2.280842093454041,3,10,8.183597847913804,4.693188332037487,8.009210450043067
25,0,Travel_Rarely,587,Research & Development,4,2,Life Sciences,3,Male,53,3,1,Research Scientist,4,Single,2943,9843,0.9829844837350674,True,20,4,2,0.024760940644420963,7.77766029577406,1.993478306242548,2,9,4.943452194247478,2.1578893979096865,2.1521379430641665
47,0,Travel_Rarely,1164,Sales,11,2,Life Sciences,4,Female,92,3,4,Manager,4,Married,16149,5444,2.793922354265307,False,14,3,2,1.0108860329928628,25.840304993988223,3.944883650116541,4,9,3.0771573264672787,0.9604852362791797,1.0492459679213244
55,0,Travel_Rarely,487,Research & Development,2,3,Medical,3,Male,60,2,5,Research Director,1,Married,17189,17929,8.111323780510725,False,12,3,2,2.4932480666315784,30.1929487621053,2.1041600642921754,3,1,0.015395875420198634,0.0,0.0
30,0,Travel_Rarely,692,Sales,7,3,Life Sciences,3,Male,43,2,3,Manager,4,Divorced,11033,24638,8.398221414662132,False,21,4,3,0.9855230743252542,10.33172205461514,3.1141937256015715,2,5,3.752037498582938,0.0,0.9225420258360237
31,0,Travel_Frequently,1026,Research & Development,5,4,Life Sciences,2,Male,75,2,1,Research Scientist,4,Divorced,3708,2384,8.928979618273829,False,12,3,2,1.058765117848815,10.113238899978992,3.107754547255015,2,5,4.319054047077381,0.0,3.1894388359107118
30,0,Non-Travel,1149,Sales,19,2,Marketing,4,Female,45,3,2,Sales Executive,3,Married,7292,24995,1.0465814943342704,False,13,3,4,0.9912110599467475,8.58552749654036,2.1862010460612926,2,9,8.128275160564803,0.07248697508480575,0.0
28,0,Travel_Rarely,813,Research & Development,6,4,Medical,1,Female,67,2,1,Research Scientist,3,Divorced,2194,4985,0.0,False,12,3,3,1.8949062374770944,6.121706956349575,4.457332714282075,2,5,3.073069638690467,0.0,2.89652021479238
37,1,Travel_Rarely,670,Research & Development,15,3,Other,1,Male,78,3,2,Laboratory Technician,3,Divorced,4772,7923,6.998382277763793,False,14,3,2,1.0551891119252388,8.27715805273782,3.0460657359847625,2,1,0.04405806478083116,0.025210575601699287,0.0
35,0,Travel_Rarely,705,Sales,17,4,Medical,2,Male,77,3,2,Sales Executive,1,Married,5429,15079,0.03148005188084041,False,16,3,4,1.0096130828237673,5.701583879437317,2.0329960906567397,1,5,3.0650621736596393,0.002712438409829858,3.893335436224794
32,1,Travel_Rarely,213,Research & Development,8,3,Life Sciences,1,Female,34,2,1,Research Scientist,2,Single,1358,21686,0.9237971292835039,False,13,3,3,0.0,0.9886689322264823,3.120195992476533,4,1,0.0,0.07343242460679962,0.04437393204040235
25,1,Travel_Rarely,243,Human Resources,23,1,Human Resources,4,Male,56,1,1,Human Resources,3,Married,1552,11487,0.9090967893148443,False,11,3,3,1.0482516408891998,1.0857163563421355,2.0242340749441166,3,1,0.0,0.01885703808271303,0.0
37,0,Travel_Rarely,1148,Human Resources,8,2,Other,3,Male,92,3,2,Human Resources,2,Divorced,3852,13534,1.9804095372924615,False,12,3,3,0.0,19.8111869158422,4.039657524580086,2,9,0.030705816344633444,4.125949832418125,6.426782015322474
33,0,Travel_Rarely,797,Research & Development,1,3,Medical,4,Female,60,2,2,Laboratory Technician,4,Married,4970,10203,0.0,False,12,3,2,1.0708208583925118,10.424468195928231,0.6102538386667701,3,9,6.79421368149853,0.0,0.012922778268140872
28,1,Travel_Frequently,318,Sales,27,4,Marketing,3,Female,50,2,2,Sales Executive,1,Single,6562,24209,5.547382516373047,False,15,3,3,0.0,9.592027593020074,4.21808309373622,2,6,3.110956117381302,0.0,1.085822330690313
31,0,Travel_Rarely,612,Research & Development,5,4,Other,2,Female,35,4,1,Research Scientist,4,Married,3205,20069,2.959504097692332,False,16,3,4,1.8471546424127157,6.483378738277332,2.9652354272661126,3,4,2.1830695119977,0.0,2.1615541183585316
31,0,Travel_Rarely,728,Research & Development,8,4,Life Sciences,3,Female,60,3,2,Manufacturing Director,4,Single,4686,21565,1.1054277896243885,False,22,4,4,0.016620174002140508,10.520807776400844,2.0398196778699598,3,11,6.583508542321744,1.0332787521246944,8.284709860183394
35,0,Travel_Frequently,230,Research & Development,22,3,Life Sciences,4,Male,46,2,3,Manufacturing Director,3,Single,9633,8894,0.02515952167969953,False,21,4,2,0.006408961446018658,9.994457725837956,2.0133375224936527,3,8,6.797383802092884,1.0177596490452583,7.968676663917394
35,0,Travel_Rarely,153,Research & Development,10,3,Life Sciences,3,Female,43,4,3,Research Director,4,Married,13695,15906,1.0068716907398794,True,25,4,1,0.897792149337056,15.903582432627061,2.001183536913182,3,17,10.790721619883426,6.227814303810973,8.030479379069934
46,0,Travel_Rarely,431,Research & Development,1,3,Technical Degree,1,Male,74,3,1,Research Scientist,4,Married,3615,10505,7.601376804752946,False,11,3,3,0.9622417166613036,17.368363063209213,2.0316154374080644,2,6,4.524748898028154,1.0030489226574841,2.1865827481762636
29,0,Non-Travel,1033,Research & Development,1,4,Medical,3,Male,99,1,2,Manufacturing Director,3,Married,4408,4326,0.013514284065944298,False,12,3,4,1.0437915672464146,5.797621167936646,1.8522246396395363,3,5,4.0559643344995315,0.8961235544508553,3.94013776059711
32,0,Travel_Rarely,1241,Sales,2,2,Life Sciences,1,Male,57,3,1,Sales Representative,3,Married,3228,6178,0.06656545109675018,False,18,3,3,1.0363734430956508,3.008105172935247,0.9477720461054538,3,2,1.9759864596484635,0.9607077904293139,2.160281005857704
39,0,Travel_Frequently,781,Sales,20,3,Life Sciences,3,Male,82,3,2,Sales Executive,4,Divorced,3882,19810,2.089070582724092,False,19,3,4,0.99685222971322,7.30051865118843,4.181735209511943,3,2,0.8868597754524009,2.1304312281871853,2.0318101668275266
32,0,Travel_Frequently,416,Research & Development,10,4,Life Sciences,3,Male,44,4,2,Manufacturing Director,4,Divorced,4558,17349,0.9469721572372484,False,13,3,1,0.8852644867378705,9.564226150464824,3.0385799281018797,3,9,6.935947864651309,6.909471183315434,2.162525601569517
48,0,Travel_Rarely,1001,Research & Development,10,3,Technical Degree,4,Male,99,2,3,Healthcare Representative,4,Single,10557,2580,6.015071905949262,False,15,3,4,0.012722238963830948,20.489360256348704,1.8557178745263712,3,4,2.735492401665465,0.9265234916728857,2.7986236864793024
33,0,Travel_Rarely,450,Research & Development,6,4,Medical,1,Male,35,3,1,Research Scientist,4,Single,2941,21886,1.0441355998733692,False,13,3,3,0.0,1.0328297383134528,3.902172750914578,1,1,0.0,0.0,0.0
43,0,Travel_Rarely,1313,Research & Development,28,3,Medical,3,Male,80,3,1,Research Scientist,4,Single,3399,9675,5.184737516143824,False,13,3,2,0.027945269268782366,9.376558713540078,1.8029832781460953,2,6,4.923035724840189,0.039974301743446926,2.965135952248669
55,0,Travel_Frequently,307,Research & Development,28,2,Medical,4,Female,53,4,4,Manufacturing Director,3,Married,12837,9945,2.2610145831015265,True,11,3,2,1.0986133998385257,22.850614739923092,2.982318331972851,2,5,2.883144079700811,0.0,2.007061837510149
30,0,Travel_Frequently,1236,Research & Development,5,2,Life Sciences,4,Female,53,3,1,Laboratory Technician,4,Single,2283,20457,0.0,True,15,3,3,0.0,5.86884157208295,2.9265265474297992,2,5,3.7113931825652657,0.005267539454604492,2.21306386686854
27,0,Travel_Rarely,886,Research & Development,9,3,Other,3,Female,60,3,2,Research Scientist,3,Single,3606,7912,3.3244165080373778,False,13,3,4,0.0629511181356576,10.452677005356296,3.904715544395233,4,8,6.852588863395837,0.9378984147418171,7.038729116514319
24,0,Travel_Rarely,949,Research & Development,10,3,Technical Degree,4,Male,42,4,1,Research Scientist,3,Married,2064,13255,2.1411319817963004,False,16,3,4,0.9798052426481184,3.9161484808652514,1.8381710203840513,3,2,1.9239731747910886,1.8783493186240032,1.8460456874863695
53,0,Travel_Rarely,1130,Research & Development,28,1,Medical,4,Male,77,4,1,Laboratory Technician,3,Married,3415,3404,1.0224286444489485,True,11,3,3,2.800605041898285,19.95733673903852,3.0647318110867037,3,17,8.310695570299274,3.07693924074387,7.8426345179889125
23,0,Travel_Rarely,791,Research & Development,1,2,Life Sciences,2,Male,46,2,2,Healthcare Representative,3,Single,4519,14407,0.9980659751648718,False,11,3,2,0.0,4.070213996118455,1.9876470961498371,2,4,3.044320683731205,0.9188851815437753,2.0671928832464084
29,1,Travel_Rarely,1015,Research & Development,3,3,Technical Degree,4,Female,86,3,1,Research Scientist,1,Single,2775,8203,5.182904889284031,True,11,3,3,0.012496117714402049,7.842925782746679,4.384575014355217,3,5,1.8319096037243476,0.0,4.288796244512341
37,0,Travel_Rarely,857,Research & Development,5,4,Life Sciences,2,Female,85,2,1,Research Scientist,1,Married,3534,13378,8.46721511529411,True,12,3,4,0.9790690169374991,5.688960544132885,3.149858628617331,4,1,1.037999693733801,0.0,0.013750875586448457
48,0,Travel_Frequently,1265,Research & Development,1,4,Medical,2,Male,43,3,2,Healthcare Representative,3,Single,5570,14812,4.140566599259518,False,12,3,3,0.06072891171963333,10.885393104889342,3.074326533641269,3,4,2.163945137222954,0.08836763543825374,3.0294613547227023
20,1,Travel_Rarely,541,Sales,2,3,Medical,3,Female,47,2,1,Sales Representative,3,Single,2071,22446,1.1076556012592367,False,12,3,4,0.0,1.8489788053426426,3.063450686931097,2,2,1.9767598596678952,0.023705910588074475,1.913453755180805
35,0,Travel_Rarely,362,Sales,10,2,Life Sciences,1,Female,97,3,2,Sales Executive,4,Married,5366,6221,0.9890562071474553,False,11,3,3,1.0136522830463857,9.549135769731265,0.993231525444793,3,10,7.126469717862685,1.0393969543776571,8.747826052803886
34,1,Travel_Frequently,1115,Research & Development,3,3,Life Sciences,1,Male,68,3,1,Research Scientist,1,Single,3228,3270,0.9575804675276895,True,11,3,1,0.0,9.595932854767968,2.9529601337406675,3,9,7.398365983363845,7.758571624382394,6.991431753806251
38,0,Travel_Rarely,470,Sales,14,2,Medical,3,Female,67,2,2,Sales Executive,3,Single,6430,7575,6.902984932453842,False,18,3,1,0.0,9.917448618838947,4.244816974874279,3,5,3.9420526050763227,0.0,2.5773695893506217
22,0,Travel_Rarely,1291,Research & Development,1,2,Life Sciences,4,Male,31,2,2,Manufacturing Director,4,Married,4802,18305,6.119773476917488,False,22,4,1,1.9438439806740924,4.0564190996925875,2.2215878044238972,1,2,2.285695236535126,2.2349197974543995,2.1825713558044426
31,0,Travel_Rarely,782,Research & Development,5,2,Life Sciences,4,Female,64,2,2,Research Scientist,2,Married,6046,15521,2.9852236707893285,False,11,3,1,1.0257716500560683,11.521214404262276,2.0417734382927906,3,7,0.9912255382453663,2.032416010308167,4.5959377601235625
36,0,Travel_Rarely,1086,Research & Development,6,4,Life Sciences,2,Male,84,1,2,Research Scientist,4,Single,7094,19181,0.9017053928246297,False,12,3,2,0.00841438171199666,16.854261607158044,2.6349853450604415,3,17,11.578303138047632,7.314742062175654,7.62137059733483
30,0,Travel_Rarely,1388,Sales,16,1,Life Sciences,4,Male,102,3,2,Sales Executive,3,Married,5338,3153,7.621960625894716,False,16,3,3,1.8613149947441512,4.310376016465743,2.213699881732917,2,2,1.0002292586595003,1.9113414968013869,1.8828416612369154
50,0,Travel_Rarely,1381,Research & Development,4,4,Life Sciences,3,Male,80,2,3,Healthcare Representative,3,Single,11637,23067,7.084226017822511,False,14,3,2,0.009214761782456582,26.97328836422572,2.898340310128527,3,14,11.510018083821505,3.9127740321954407,8.076222895971304
23,0,Travel_Rarely,605,Research & Development,6,1,Medical,1,Male,66,3,1,Research Scientist,3,Married,2812,12394,0.0,False,21,4,4,0.0,2.805161357150562,3.019673624244213,3,2,1.8949220663815531,2.1070730140382943,1.7998312708558153
50,0,Travel_Rarely,984,Research & Development,7,3,Life Sciences,3,Male,59,4,4,Research Director,3,Married,14291,13592,3.138775542088926,False,21,3,3,0.006129452499295641,26.352949015551715,2.973449786987267,3,5,1.096677048849405,1.0572324041633108,2.8892755727957833
43,0,Travel_Rarely,432,Research & Development,5,3,Life Sciences,2,Male,89,4,2,Healthcare Representative,2,Single,6954,15761,3.3382576328247016,False,12,3,1,0.04389971682191197,11.732999657720141,3.0379258483825895,1,3,1.953106003186447,1.0251008915302282,1.8066373416890795
27,1,Travel_Frequently,1401,Human Resources,22,3,Human Resources,1,Female,58,2,1,Human Resources,2,Married,2962,18975,1.0520259090282194,False,12,3,1,0.0,1.0124341806864317,1.8721107225364209,3,1,0.0,0.0032316328332114945,0.0
33,0,Non-Travel,586,Sales,2,4,Life Sciences,4,Female,57,3,3,Sales Executive,3,Divorced,9969,9337,0.9761447792779189,True,19,3,1,0.9393082525080311,10.820337728358169,4.800479190671568,2,11,7.124794711500113,7.795078697289192,7.03447128733659
41,0,Non-Travel,572,Human Resources,4,3,Human Resources,3,Male,58,1,2,Human Resources,2,Married,6463,21231,5.810589979203758,False,20,3,2,0.9118678406157018,9.8969435394526,3.945306203470719,3,3,1.9280065235118098,1.1241946988056348,1.8190802680132818
41,0,Travel_Rarely,474,Research & Development,2,2,Medical,4,Male,33,3,4,Manager,1,Married,16596,14914,0.03341313092404476,False,16,3,4,1.0129738451520682,22.577829459223537,3.131185263220347,3,17,6.016844475901982,7.493349036940525,6.949297964527651
30,1,Travel_Frequently,813,Sales,25,4,Marketing,1,Male,69,3,2,Sales Executive,4,Married,5394,20551,0.9976819951435668,True,11,3,3,0.0,10.608568067687408,3.833181772496324,3,10,6.5819841639042185,0.0,7.45881031401797
34,0,Travel_Frequently,132,Research & Development,19,3,Medical,3,Female,44,3,2,Laboratory Technician,2,Divorced,4632,21657,3.9192972424099284,False,12,3,3,2.1699835463874324,14.888187044831396,1.9854349599349583,4,11,8.092554652031874,5.103225659006551,10.942188763024522
37,1,Travel_Rarely,1195,Sales,3,2,Medical,4,Female,41,3,2,Sales Executive,3,Married,5374,16873,3.8355692769444096,True,18,3,1,0.0,11.998449020947076,3.1873793639054506,2,1,0.0,0.022793187671356886,0.020204067328906877
32,0,Travel_Rarely,1006,Research & Development,8,3,Life Sciences,4,Male,81,3,3,Healthcare Representative,4,Divorced,8036,5343,0.014543167695447652,False,11,3,4,0.9781314934897853,10.089155632078832,0.5913316676674021,2,10,7.264799790265517,1.097198041892388,5.817604165136172
31,0,Travel_Rarely,137,Research & Development,9,2,Medical,4,Male,81,2,1,Laboratory Technician,3,Single,2016,15078,0.9876409297978141,False,12,3,1,0.03829822098801221,10.438933659607558,4.600963211556853,3,10,0.041476284936645826,1.0099185917893867,7.717513865750091
32,1,Travel_Rarely,387,Research & Development,25,4,Life Sciences,1,Male,86,3,1,Laboratory Technician,4,Single,2903,17647,1.032238235567716,True,24,4,3,0.0,0.96874462501659,2.071924346139116,1,1,0.006248457842717682,0.01665763411638674,0.9946678631176784
33,0,Non-Travel,678,Research & Development,3,5,Life Sciences,3,Male,39,2,1,Research Scientist,4,Married,2924,20861,2.955124473835191,False,18,3,4,2.291669453165177,6.087110175948631,1.925224075425202,3,0,0.0,0.035256945113996234,0.0816252193998742
62,1,Travel_Rarely,271,Research & Development,2,4,Life Sciences,4,Male,30,3,5,Research Director,2,Single,15915,25403,7.443879930577558,True,12,3,4,0.045395330328728084,30.197595395083948,1.7949734949308747,3,17,14.124722926434242,7.718483595122409,7.369958169479315
30,0,Travel_Rarely,638,Research & Development,18,4,Medical,2,Female,102,3,3,Manager,1,Married,11827,26834,0.9991282336254228,True,22,4,4,1.9847063116195627,9.582665557397867,1.899682681111797,3,9,1.0422567259156497,0.017811662343188227,7.881608803835726
47,1,Travel_Rarely,1268,Sales,10,3,Life Sciences,3,Female,60,3,3,Sales Executive,2,Married,7356,13206,5.091747481792962,False,20,4,3,2.3557035394694945,14.085598782949827,1.8375486422167728,3,9,7.5972860136973495,0.03979273222848806,6.904211889583759
36,0,Travel_Frequently,647,Research & Development,17,4,Life Sciences,3,Female,101,2,1,Research Scientist,4,Single,2581,8359,1.1226781798085712,False,16,3,3,0.08001403909191092,5.80731247966812,2.725407408088527,3,5,2.070168092124161,0.9588110718715191,3.001067006114091
56,1,Travel_Rarely,145,Research & Development,22,4,Medical,4,Female,101,3,3,Healthcare Representative,4,Married,10750,3508,0.9722198251894549,False,12,3,4,1.1397996301417594,29.00419483815908,2.9874191265947245,2,18,10.455857459393808,7.892411001346282,6.718232975050234
