Age,Department,EnvironmentSatisfaction,JobRole,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,TrainingTimesLastYear,WorkLifeBalance,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
37,Sales,2,Sales Representative,2,2946,0.0497624726057915,False,19,4,2.978583135439101,3,1.088228951626219,2.168526529676662,0
30,Sales,1,Sales Executive,4,5281,0.9687643716793414,False,11,1,1.9296003118000769,3,0.0416046006164168,2.209128692218332,0
28,Research & Development,1,Research Scientist,3,2627,0.9172940697205106,False,14,3,4.044582359189974,2,0.0,3.746491598421538,0
34,Sales,2,Sales Executive,4,6701,4.178437905370267,False,12,1,2.2467887437626386,2,0.0152826416443319,0.0,0
27,Research & Development,1,Research Scientist,4,2008,1.016500800458601,False,19,1,4.392683659630375,3,0.0,0.0,0
33,Research & Development,1,Laboratory Technician,3,5835,0.8909306334295543,True,24,4,3.26183970581684,3,0.0,5.996987390675006,1
30,Sales,3,Sales Representative,4,2585,8.43146741404811,False,14,2,3.895701480852772,3,0.0,0.0,0
30,Research & Development,4,Research Scientist,3,4182,1.0995905399660897,False,12,1,1.8085762092021735,1,6.272093396615188,7.236261252323198,1
35,Research & Development,2,Manufacturing Director,2,8098,1.9560509497617624,True,11,3,1.963943024110687,3,0.0,1.868169597760175,0
38,Research & Development,3,Laboratory Technician,1,2802,1.1367425856756035,False,17,3,0.7872378113328558,3,7.400959204415471,13.720372379496874,1
36,Research & Development,3,Laboratory Technician,3,3393,0.1010381998338808,False,14,1,2.0716529727188524,1,0.7585340115096204,2.925794527519459,0
20,Research & Development,1,Laboratory Technician,3,2648,1.0292667183528283,False,20,3,1.940430164100476,1,1.968755352883055,2.1158099451236083,1
43,Research & Development,3,Laboratory Technician,2,4280,4.243934128764829,False,13,2,3.25380329192969,3,0.0194683893958459,0.0489813394368292,0
34,Research & Development,3,Laboratory Technician,4,2541,4.011442796807433,False,17,3,3.160658411016163,3,0.0,2.81789172119454,0
35,Research & Development,2,Manufacturing Director,2,6735,0.9808079951680472,False,13,3,3.144535782644241,3,0.0029553931753231,2.78758721577682,0
32,Research & Development,3,Manufacturing Director,1,10634,0.0,False,15,3,1.0316153245990616,2,0.0,1.987711084713195,0
51,Research & Development,2,Research Director,3,15911,2.2834952260955554,True,12,4,2.3316094855746767,2,6.69738719724779,6.57874310934195,0
34,Research & Development,4,Research Scientist,4,1968,0.9746670525125934,False,12,2,2.728208854116661,3,5.112852834168211,7.108419106143934,0
18,Research & Development,4,Laboratory Technician,4,1650,0.9841016153180874,False,15,3,4.474534985817367,4,0.0,0.0,0
47,Research & Development,4,Manufacturing Director,3,10607,5.884826052005706,False,13,2,2.77817695551436,3,0.0130509713776475,6.790236144584316,0
27,Sales,4,Sales Executive,4,4042,1.0167679545513288,False,14,1,4.690045712893772,3,0.0198477919964477,7.434877523052075,0
25,Research & Development,1,Research Scientist,1,3269,7.00267575903666,False,13,3,2.9635086823326398,2,0.0,1.005120256915618,0
29,Research & Development,1,Research Scientist,4,3918,0.7961567468182738,False,15,1,4.520413636019932,3,1.0829689877657098,1.9260067012684168,0
53,Research & Development,3,Manager,4,17894,2.111748821238846,True,13,3,1.9043157159471784,3,1.1614557761259765,2.150462959975179,0
35,Research & Development,1,Healthcare Representative,1,5986,2.219729282190688,False,15,3,3.0362467189160367,2,0.9334997968007258,2.0262304173075183,0
34,Research & Development,4,Laboratory Technician,1,2345,0.972929875490351,False,19,2,2.8655691193591046,3,1.0146935555354442,2.2065300283724705,0
32,Research & Development,3,Manufacturing Director,4,6227,1.8900490241229144,False,21,3,1.8642322718434847,3,0.0805691895718927,1.9159878506435613,0
25,Sales,1,Sales Executive,3,6496,2.0741043241010506,False,10,2,3.1152771610865324,2,0.992492442956362,1.939263209938292,0
40,Sales,2,Sales Representative,2,3437,0.980867823877522,True,21,4,4.841617723699619,2,0.0047092176735266,2.008056700299362,1
28,Research & Development,1,Research Scientist,1,2193,5.671399245916708,False,12,3,2.0671576846369955,1,0.0135513426330848,7.240667629074587,1
52,Sales,3,Sales Executive,4,7658,1.1013996835711777,False,18,1,3.313516369483083,4,7.059264204875291,6.96131891835738,1
33,Sales,4,Sales Executive,3,3846,1.1549836878098545,True,15,3,3.1337953507303817,4,0.0,7.177858964071114,0
32,Research & Development,2,Manufacturing Director,1,4470,1.034400626729194,False,11,2,4.552779564194534,1,2.9390492267444546,11.77673225182177,0
53,Research & Development,3,Manager,1,16612,6.603315877289498,False,15,2,2.907086311825594,4,5.962659562226784,2.1976993719224813,0
37,Research & Development,4,Manager,2,11779,5.6082882188725005,False,11,2,1.947111072747645,3,8.171860239840901,7.928485374956577,0
52,Research & Development,3,Research Director,4,14159,1.0771233176548145,True,13,4,2.03719112980366,3,7.69760282767238,9.291741174278192,0
37,Research & Development,2,Research Scientist,1,3499,7.990584221628117,True,14,4,3.033152991598527,4,0.0648932523873874,0.0253289253009399,0
52,Research & Development,2,Research Director,3,16335,4.841105856941216,True,13,4,2.061445145933055,2,7.336715665719815,7.725009486516177,0
25,Sales,2,Sales Representative,3,2050,1.0333669714056597,False,10,3,0.9990994968700824,3,0.0314620994264965,5.9996522674684885,0
45,Research & Development,3,Manufacturing Director,3,5234,2.0903308969884304,False,14,3,2.133648354134153,4,0.0376935609469386,0.0,0
54,Sales,4,Sales Executive,2,5188,1.8679473268020428,False,13,4,2.894783892260986,2,0.0487578068651539,8.336116955600751,0
26,Sales,3,Sales Executive,4,5663,1.0631853274067895,False,24,2,4.022757273484446,2,0.9199696910975108,4.325187383984856,0
38,Research & Development,1,Laboratory Technician,3,3670,3.819207285449915,False,17,1,4.68386056257898,3,0.0779717310544689,1.880555392230413,0
33,Research & Development,3,Laboratory Technician,3,1287,1.1351809671481623,False,16,3,3.025072375410353,3,0.004394603719265,0.0006479542764453,0
22,Research & Development,4,Research Scientist,4,2832,0.9884325156164366,False,18,1,3.117110787125679,2,0.0570652548314491,0.0,1
52,Research & Development,4,Laboratory Technician,4,2190,3.0375612927421294,False,22,2,4.275973973518708,3,0.007459312194152,3.004868845478833,0
37,Research & Development,3,Research Scientist,4,4377,3.290103939257341,True,13,4,2.8522925040572598,1,0.0029266012481588,0.0818213005925098,0
46,Research & Development,4,Research Scientist,2,3166,0.9352034007477924,False,14,3,2.95315544284111,2,1.0033084213388492,3.05707872436688,0
41,Sales,4,Sales Executive,3,9331,0.970971059644315,False,12,2,3.208126591848304,3,7.932960552387579,6.608891697607703,0
58,Human Resources,4,Manager,4,15355,1.850236867807559,True,11,3,2.86798703739591,3,4.024531673052067,4.323414046064073,0
20,Human Resources,1,Human Resources,4,2499,1.0405775876873755,False,12,3,2.959198655880001,4,0.0,0.0425069959802157,1
37,Research & Development,3,Manufacturing Director,2,4718,3.9230995034940856,False,11,1,1.934440031619384,3,1.1523936835313957,3.831200881961573,1
37,Research & Development,2,Laboratory Technician,2,2313,3.1188276587327435,False,22,3,3.1561949147265804,3,0.0399348542452778,2.758637334340331,0
38,Human Resources,4,Human Resources,4,5040,8.211580892429348,False,12,3,1.907383243507036,3,0.0,3.841712569122675,0
38,Research & Development,1,Laboratory Technician,1,5550,3.043931224870219,True,13,4,2.838482832097768,3,0.0,1.9431445178242404,0
32,Research & Development,4,Research Scientist,1,2523,5.077457353194138,True,10,3,4.353330187970673,3,0.0488263759553162,4.182925482796213,1
38,Research & Development,3,Laboratory Technician,4,2490,3.739706450163459,False,17,3,2.9412969374287585,3,0.0438241223183249,3.024557971232961,0
36,Human Resources,2,Human Resources,4,3880,0.9539442837737624,False,22,4,2.008740284707879,2,0.0,8.221111565939216,0
25,Research & Development,4,Research Scientist,2,2201,0.9509661352553008,False,17,4,3.041714107930763,2,1.923197818250585,1.081905660618142,0
40,Research & Development,2,Laboratory Technician,4,4028,4.123878109348293,False,20,1,2.880219029565299,3,0.0,0.0,0
31,Sales,4,Sales Executive,3,5331,1.0581289328529528,False,13,3,3.197674122875467,2,3.9859088734215793,7.539517853626293,0
31,Research & Development,3,Laboratory Technician,3,3349,1.133724178851094,False,14,1,4.1184005442949285,2,7.133384261481342,9.672333180808463,0
34,Research & Development,2,Laboratory Technician,3,1992,1.026154445311708,False,12,3,2.1069084365730357,2,0.0,0.0033142390363855,0
61,Research & Development,1,Laboratory Technician,4,2613,1.026285106734065,False,17,4,3.218291296522813,3,0.9619849023236045,0.0,1
35,Research & Development,4,Healthcare Representative,3,7556,3.902075763279348,True,12,3,1.8932741052317887,3,0.0283709853934473,0.0,0
39,Research & Development,3,Laboratory Technician,1,2957,0.9321454384321968,False,12,3,2.092065970958971,2,7.841901390031718,13.067377957042222,0
25,Research & Development,4,Healthcare Representative,1,6806,8.284439821281172,False,19,1,2.119374986940516,1,0.0791284723507107,7.364539376789147,0
30,Research & Development,3,Laboratory Technician,2,2707,0.9165391026828804,False,19,3,1.9935487245264616,3,2.095035899045131,2.123400173343079,0
34,Research & Development,2,Laboratory Technician,4,4058,0.9448367513148396,False,19,1,3.929966070892748,2,0.9606463767546972,2.0352218233125985,0
37,Research & Development,4,Laboratory Technician,4,3076,0.003632568690077,False,11,3,4.259957023822028,3,7.833789914829895,11.486269561203486,0
37,Research & Development,4,Healthcare Representative,1,6356,5.905440707749529,False,21,1,3.051409788644934,3,0.0,4.011455412621011,0
54,Research & Development,3,Manufacturing Director,1,4414,6.07119151928098,True,17,4,2.6741787316230403,3,1.1175836890699935,4.364953805210175,0
39,Research & Development,3,Manufacturing Director,4,7896,5.553943965847238,True,15,4,2.011716506447608,2,3.3074293908958543,3.0587115334630046,0
42,Sales,2,Sales Executive,4,5579,8.047922438669996,True,11,1,0.420701095014712,1,0.0,5.049270500194824,1
47,Research & Development,3,Research Scientist,4,3275,4.835478225324833,False,13,2,1.9257127415974196,2,0.0411131739524677,3.07490839566125,0
50,Research & Development,4,Research Director,3,17772,1.0382695747283757,True,19,3,4.1824811254268255,3,0.0,8.918697795775074,0
28,Sales,1,Sales Executive,2,6721,1.9292829457970524,False,18,2,1.8154403027717765,3,0.0,0.0350388128523439,0
31,Research & Development,3,Research Scientist,1,2401,0.06812009190434,True,22,1,0.5264923931932209,3,0.9963608544892462,1.848013528120896,1
32,Research & Development,3,Manufacturing Director,2,7837,0.9375945379118354,False,11,1,1.9514194441315589,3,4.388508056625368,6.620441522140694,1
48,Research & Development,3,Research Scientist,2,5836,8.168005030439682,False,18,3,3.787651365102025,4,0.8673987519634823,7.137971479934112,0
25,Research & Development,3,Laboratory Technician,1,3527,0.0,False,12,4,1.910949896322242,3,0.0571185588324083,7.230754802025489,0
45,Sales,2,Manager,1,16151,3.0439496922845284,False,12,4,2.063755901618851,2,1.953968897859467,0.9607977653404174,0
32,Sales,1,Sales Representative,3,3115,0.0048582566357822,False,19,3,0.9139433020614972,3,1.0604759820050849,1.81296410532276,0
53,Research & Development,4,Research Scientist,3,5420,2.927253555399467,False,13,4,4.050982146975939,2,0.0324431345688022,2.886281580160993,0
25,Human Resources,2,Human Resources,3,2716,0.0,True,11,2,1.940678186437501,2,1.1117963021753283,0.0,1
36,Research & Development,2,Laboratory Technician,4,3258,3.2455232708817903,False,12,2,3.086703107459805,3,0.0030566664505117,0.0242269065533363,0
35,Human Resources,2,Human Resources,1,9927,9.338362833785162,True,15,3,1.8687018864274685,3,0.0,2.17747216646737,1
43,Research & Development,2,Laboratory Technician,4,4954,3.0950889502129164,True,11,1,4.2407243107213874,3,0.0,0.0,0
35,Research & Development,3,Manufacturing Director,2,8039,0.0,False,13,4,4.170097920344643,3,0.0,12.02250025454046,0
30,Research & Development,4,Research Scientist,1,2657,5.056588450084871,True,11,3,4.211884059075704,3,0.0,3.873379974346028,1
34,Sales,4,Sales Executive,3,7119,1.0361002115391005,True,14,4,2.7817963981388263,3,7.2312423093998355,6.173572116924848,0
33,Research & Development,4,Research Scientist,2,5540,1.013765487732024,False,12,3,1.722009468868411,3,7.165515099714346,8.940496518795861,0
39,Research & Development,2,Healthcare Representative,1,6424,6.803151038968908,True,18,2,1.923264481725489,3,0.0,0.0,1
33,Sales,3,Sales Executive,1,6179,4.912194302724348,False,17,2,1.0301180672248185,3,1.0733613631435053,2.172851148576156,0
37,Research & Development,3,Laboratory Technician,3,3565,0.0614083896420015,False,13,1,1.9753351775383776,1,0.818190804871039,2.957184003673046,0
45,Research & Development,2,Healthcare Representative,2,6994,3.2764551945445075,False,11,1,2.8266888983532774,1,0.9301277532967704,1.949285670906772,0
40,Sales,3,Sales Executive,2,5989,0.8527783470206077,False,13,1,3.651811738135621,3,7.7825483445284975,8.880409123081485,0
34,Research & Development,1,Laboratory Technician,4,3488,7.057259586768926,False,12,1,1.949051283904221,3,0.9858866362706242,3.250292522365404,1
48,Research & Development,3,Manager,4,16726,1.0641343868729831,True,10,3,3.0069434200771226,2,3.014955680334248,0.0,0
43,Research & Development,4,Laboratory Technician,1,4522,1.951244793165878,True,12,3,2.967204234353109,3,1.9525167427740109,14.3711972838029,0
36,Sales,2,Sales Executive,2,6275,1.193551780357219,False,14,4,2.923038980472745,3,5.039368564658643,2.981346888839606,0
28,Research & Development,5,Laboratory Technician,2,3066,0.0,False,13,3,2.928851171892887,3,0.0,2.1185204632064294,0
51,Research & Development,4,Research Director,4,16902,8.718468245748774,False,22,3,1.1293790223007527,2,1.023909464373291,3.0881469022000867,0
34,Research & Development,4,Manufacturing Director,3,10893,0.9961457720313122,True,21,2,1.8763607320198616,3,5.215674570247996,14.93899706488338,0
28,Research & Development,2,Laboratory Technician,1,2224,0.9279906875083402,True,11,4,1.0171821375725436,3,0.0,0.0060491305277964,1
28,Sales,1,Sales Executive,1,9166,1.8594074357746664,False,15,4,2.965434414968833,3,2.0379926774599486,2.1237532591511807,0
33,Research & Development,3,Manufacturing Director,1,6817,0.9670275760780552,False,11,3,1.885371413685932,4,6.428378052663921,3.050217906667269,0
32,Research & Development,2,Laboratory Technician,4,3913,5.948861989280988,True,13,3,2.1249278000995364,1,1.836618126030652,1.8499463897963,1
38,Research & Development,3,Laboratory Technician,4,2306,1.1340785103410145,False,12,3,2.739888407347264,3,2.010677085140896,1.0244581674947666,0
40,Research & Development,4,Research Scientist,4,5347,3.166743140510748,True,14,1,4.454352681063389,2,3.2017733796986256,2.986338188221529,0
32,Research & Development,3,Research Scientist,4,2632,0.0295032048919859,True,19,2,2.132597798547865,1,2.0004419954514825,2.0476494459628496,0
42,Sales,4,Sales Executive,4,4154,1.0888127483519356,True,18,3,0.4957337061407242,3,0.0,7.023728625810418,0
42,Research & Development,1,Laboratory Technician,4,2543,7.311075586643059,False,18,3,3.2613433519193493,2,0.0412027058123763,0.0394297414087121,0
33,Sales,1,Sales Executive,1,3800,1.057777660237362,False,23,1,4.432690881892194,3,0.0,8.094542153946144,0
28,Sales,1,Sales Executive,2,3992,1.128960198426056,True,13,2,3.389260223727045,2,0.0737411879226698,8.518642847529108,0
33,Research & Development,3,Manufacturing Director,1,9704,0.0058278866391299,False,15,3,1.026768606315994,2,0.0,1.9336520868555944,0
31,Research & Development,4,Manufacturing Director,4,4907,1.7644850233558385,False,19,4,2.817381141264577,2,1.0894177469116937,3.7559242177076233,0
19,Research & Development,1,Research Scientist,2,1760,0.9792347946148112,True,24,2,2.1450258069034525,4,0.0,0.0,1
41,Research & Development,3,Research Scientist,3,2838,3.0649531185081145,False,15,1,2.032354455678389,3,1.967577507028296,1.915962455705966,0
46,Research & Development,1,Laboratory Technician,3,5657,7.967566376525601,True,14,4,1.9168659667929973,3,0.0296967835086602,0.0310239249378583,1
56,Research & Development,2,Healthcare Representative,4,7019,2.8933965991870143,False,15,3,1.955159848329478,3,0.9642056423794916,2.039588423997851,0
51,Sales,1,Sales Representative,3,2611,1.0625606584040883,True,14,3,2.0867651913734364,3,0.0094140787830513,1.9761624902756,1
20,Human Resources,1,Human Resources,4,2363,0.9386018274929054,False,11,3,2.830219314681229,4,0.0,0.0357999341924643,1
27,Research & Development,3,Laboratory Technician,1,2526,6.61189817377127,False,11,3,2.0127253764620727,2,0.0540114166816708,0.0,1
33,Research & Development,2,Research Scientist,1,3057,1.9920253728714497,False,11,3,1.8203074021375825,3,1.1205507738577232,2.8658196627513246,1
32,Research & Development,3,Manufacturing Director,3,8877,1.1092377840833525,False,23,3,1.9865369996687927,3,5.111414027372979,7.407672578034817,0
35,Sales,4,Sales Executive,4,7904,2.9667881848965787,True,12,3,2.972724491181391,2,0.0,1.0485646488048743,0
28,Sales,3,Sales Executive,3,8282,0.8737987197727092,False,14,3,2.688006379625139,3,0.0742096583217901,3.794242081951218,0
47,Research & Development,4,Research Scientist,4,2184,3.989563527462695,False,21,4,3.069785959092856,3,0.0293705957570035,3.258273093951455,0
27,Sales,3,Sales Executive,4,4610,1.141580272576413,False,12,1,4.118982304962474,3,0.870422502743399,2.0459757852252505,0
33,Sales,4,Sales Executive,4,9208,4.414581031896423,False,12,3,3.1457410855856005,2,0.0572999852251043,3.0911923736048603,0
39,Research & Development,1,Research Scientist,4,4241,0.938360214447506,False,17,1,2.1786987272294875,3,2.768084091613413,6.853218952733534,0
37,Research & Development,1,Manufacturing Director,3,10365,5.663639640312362,False,11,2,4.406432315049126,3,0.0046315364305737,0.0,1
57,Research & Development,3,Manufacturing Director,1,4073,6.31003634505042,True,21,4,2.959604744993563,3,1.1753958046926205,3.977143845884294,0
36,Sales,2,Sales Representative,3,2387,0.0,False,22,1,4.547606350849704,3,3.9674850621423943,2.0516734977000133,0
65,Research & Development,3,Healthcare Representative,4,11053,3.186904934040274,False,22,3,1.8398695662121576,4,0.0106130880776276,0.0543674880884733,0
37,Research & Development,2,Manufacturing Director,2,8703,2.0579152049352434,True,11,3,2.185951063126889,3,0.0133963109910811,2.2353707656122923,0
30,Research & Development,1,Research Scientist,3,2592,0.964878891485589,False,24,3,1.8329317453266951,2,0.0,8.922896589497933,0
22,Research & Development,1,Research Scientist,3,2846,0.0226996622761773,False,21,4,3.0940341432662573,3,1.995021194013257,1.8975500915164,0
27,Research & Development,2,Manufacturing Director,1,4993,0.0695342863658592,False,21,2,4.333364811660578,2,0.0201723391168306,0.0,0
17,Research & Development,3,Laboratory Technician,3,1950,1.023309113641067,False,12,4,0.4906566387826023,3,0.0,0.0,1
33,Research & Development,1,Laboratory Technician,2,3665,8.071655210088172,False,11,4,4.175500437436658,3,0.0,2.1391760968080296,0
24,Sales,1,Sales Representative,1,4523,2.994123775943656,False,13,1,1.9415011850182355,3,1.9596557116488116,2.008139784300662,1
27,Research & Development,1,Research Scientist,1,3382,7.202000284650786,False,13,3,2.946188782488794,2,0.0135399069958522,1.2392600768549933,0
45,Research & Development,4,Manager,4,16973,8.02724259585205,False,23,4,1.958965936317431,3,0.0,1.0292501146904005,0
27,Research & Development,1,Research Scientist,3,2503,0.9882948688353036,False,11,2,1.94770368335787,3,0.0125655394882936,3.1348723580582885,0
47,Sales,3,Manager,2,17668,8.13035014451544,False,12,4,1.825757573563628,4,5.041572971831309,0.9345538859031526,0
32,Research & Development,3,Manufacturing Director,4,6007,1.975193702393687,False,20,3,2.033825995172343,3,0.0312416927516451,2.0527847840695257,0
29,Research & Development,4,Research Scientist,2,3447,0.0260882895936662,True,20,1,1.8726845278205928,3,4.938753322493169,7.478530512198013,0
36,Research & Development,4,Research Scientist,3,2477,4.049047252502925,False,12,2,2.8792354614560893,3,2.0249995687242626,2.0964234171555587,0
19,Sales,4,Sales Representative,2,2278,0.9593414176102082,True,12,2,3.2057977131191,4,0.0095500349850574,0.056224505042319,1
27,Human Resources,4,Human Resources,2,2063,0.0257072614045039,True,11,3,2.5426678704497063,3,0.9691236581521214,3.858277138640384,1
48,Research & Development,3,Manufacturing Director,3,4696,1.8965322913251237,False,14,3,4.571749727862154,2,0.0,7.977070688638773,0
34,Sales,3,Sales Executive,4,5167,0.993059591426585,True,23,3,2.126652123535841,3,0.9622567031206338,1.8729324639692173,0
45,Research & Development,4,Manufacturing Director,4,5640,1.016301587078342,False,19,1,2.9777029932417527,3,3.123303088658548,8.67364787695633,0
45,Sales,3,Sales Executive,4,8587,2.048080621870404,True,21,3,2.9726752388512714,3,0.9758257747498802,2.098349342055575,0
34,Human Resources,2,Human Resources,3,3506,0.9654257359933318,False,13,4,1.8715942543831516,3,1.1010187578881052,4.2188795206879055,0
40,Sales,4,Sales Executive,3,5853,4.027720296090024,False,15,3,1.078431422758836,4,5.215029728601557,9.79448065676539,0
45,Sales,1,Sales Executive,4,5881,4.046132616251441,True,22,3,3.802137914492149,3,0.0,8.210359840828717,0
38,Research & Development,2,Laboratory Technician,3,2590,0.0,False,16,2,2.0415166791156536,4,0.0632726003296596,3.106141978037509,0
26,Research & Development,1,Laboratory Technician,4,4240,1.0806465365017452,False,22,2,1.8693233283122408,3,0.0,6.999237068937843,0
35,Sales,2,Sales Executive,2,4334,1.0030294179615409,False,15,1,2.1714490255556766,3,0.0,2.9554685964244363,0
26,Research & Development,2,Healthcare Representative,1,5491,0.009642481947336,False,20,3,1.9464244322938369,3,0.0,6.84197762560887,0
35,Sales,1,Sales Executive,1,7539,1.0280030770404052,False,16,2,0.9681564916633836,3,0.0362115791188653,9.654594901526677,0
34,Research & Development,1,Laboratory Technician,1,2094,1.0915369224002578,True,12,4,2.190073257231853,3,0.0,0.0,1
39,Research & Development,4,Manager,3,16781,0.963336794413212,False,14,2,2.105057533677574,3,7.547369788502268,9.241881636105637,0
40,Sales,3,Sales Executive,2,9230,0.0606329706991242,False,11,4,2.7654727260657284,3,6.780659274902745,6.43589894811763,0
33,Research & Development,2,Laboratory Technician,3,5395,1.0907780983106483,True,12,2,3.1352158436468347,3,4.999104869766927,7.403180504771113,0
43,Research & Development,3,Research Scientist,3,2534,6.38632286059366,True,13,4,2.1176587907064124,3,2.0208078071382545,2.008623308159617,1
52,Sales,2,Sales Executive,2,11373,1.82611806892773,False,11,2,4.440972668386311,3,2.929265412567221,2.066839060578119,0
25,Sales,4,Sales Representative,2,2107,0.8877337966453891,False,13,3,2.099317379084022,3,0.0044562675560285,0.0,0
35,Sales,2,Sales Executive,3,6977,1.0160541293459056,False,21,3,4.38238940466029,3,4.239325842896784,8.462303096897404,0
38,Research & Development,4,Laboratory Technician,4,2691,1.076527397634634,False,12,4,2.1101150167167098,3,7.007789193556298,9.07547126211952,0
34,Research & Development,2,Research Scientist,3,2999,0.9749421047748708,False,12,2,2.994010007676914,3,7.017316470757699,7.011762369838639,0
35,Research & Development,1,Laboratory Technician,4,3492,3.827943342030679,False,15,4,2.6991411156576053,3,0.050132985479808,1.8017453911585004,0
43,Research & Development,1,Manager,3,18078,7.462862573043648,False,13,4,1.7116848033334724,3,6.214242798997431,13.262265280601042,0
35,Research & Development,4,Manufacturing Director,3,10721,1.1110804109380794,True,20,2,1.965754547518777,3,4.610854871780598,14.260510623235678,0
36,Research & Development,3,Laboratory Technician,1,2732,0.9768872499709956,False,17,3,0.9123295045888568,3,7.793443124278052,14.29500503980086,1
23,Research & Development,4,Research Scientist,2,2115,1.0485245419166338,False,18,4,2.85598923487022,2,2.051883746520525,0.9420946380197496,0
30,Human Resources,1,Human Resources,1,2369,4.286256735971922,True,14,4,2.783330674988186,3,2.117796022547372,0.0106996085557551,1
37,Human Resources,1,Human Resources,2,2633,4.916011226940069,False,13,4,2.901496597628263,3,2.869934131717521,8.025919159151742,0
57,Sales,2,Sales Executive,4,5309,0.0,True,18,2,2.9570836306830426,3,1.0719231261884457,8.662090439214223,0
40,Sales,4,Sales Executive,4,5351,2.96354180950159,False,17,4,0.4051936061110645,3,7.22555214733814,4.899664457199956,0
56,Research & Development,4,Healthcare Representative,4,10315,1.0803943875230198,False,12,4,3.2361499079007547,2,7.234147897554842,5.727776839196347,1
34,Research & Development,3,Laboratory Technician,3,2552,1.106792182534964,False,12,3,4.380874657537915,2,1.9195951601412529,2.154023638510356,1
38,Sales,4,Sales Executive,2,7385,7.625427202774584,False,16,3,2.03024303261148,3,0.0,0.0453233111052792,0
21,Research & Development,4,Research Scientist,2,2202,0.9853672530153036,True,16,1,2.073761669119704,2,2.025042512309643,2.1119954725394288,0
31,Sales,3,Sales Executive,4,4354,0.0,False,19,1,1.7403719003818343,3,2.099832642720389,1.92083627251238,0
47,Research & Development,1,Manager,4,18022,1.9214675833029515,False,21,3,3.2027884980461305,2,2.162631164729895,0.893341267707245,0
49,Sales,2,Sales Representative,3,2941,2.9527579643582342,False,19,1,2.901279482555408,3,0.0410643765904359,0.1070994669357214,0
27,Sales,4,Sales Executive,2,5004,0.0308548855976855,False,22,3,3.8536822714371257,3,1.0011909402955956,2.034148529590311,0
47,Research & Development,4,Manager,4,15847,3.043172633058874,False,11,2,3.250379146343511,3,4.1104821172227854,7.556659497580206,0
30,Research & Development,3,Research Director,3,10245,4.00520670884041,False,20,3,1.9268767236027389,4,3.991700247871549,7.66822128572614,0
46,Research & Development,4,Research Director,1,13190,4.304602107346771,True,14,2,2.764047573058706,4,0.0,0.0208319048061224,0
47,Research & Development,4,Research Director,2,16164,5.294835250741003,False,11,1,1.8618610589183435,3,0.044796447374565,3.0698729520691304,0
42,Research & Development,3,Manufacturing Director,3,5475,1.967136989518643,False,16,2,4.251870391464161,3,0.0306101525595826,2.198585727717161,0
39,Research & Development,3,Laboratory Technician,4,2731,7.895632151086248,True,14,3,2.100444457142957,4,3.0976615203219326,7.286863648837321,0
27,Research & Development,4,Research Scientist,2,3073,0.0444697794113425,False,14,4,1.9087878548256685,2,0.9566888295982654,1.018762862306983,0
37,Research & Development,4,Healthcare Representative,2,8731,1.158099042317122,False,18,4,3.1531059645258006,1,2.9890667233529387,3.14115239424459,0
25,Sales,4,Sales Executive,4,5645,1.0030491844014615,True,11,4,3.001019391849079,3,3.6765566727738137,3.9572133253583326,0
51,Research & Development,1,Research Director,3,13049,8.669607699042212,False,12,1,4.318399657527658,1,0.0,3.204562751562655,0
39,Research & Development,4,Research Scientist,2,3436,8.755992385916016,True,15,4,1.7563076162703803,3,0.0,0.0325738045168487,0
56,Research & Development,4,Manager,1,16394,3.9575229194126136,False,13,4,1.9044852415490736,3,4.095089228943263,2.1889099197034065,0
33,Research & Development,4,Research Scientist,1,2414,1.1499306175784954,False,15,4,3.915256725754418,3,1.0007876365309438,1.9240389855608413,0
35,Research & Development,3,Laboratory Technician,4,2371,4.149906989463681,False,11,4,3.1204311924406336,3,0.0178038692827426,0.0554866818663009,0
42,Research & Development,4,Laboratory Technician,3,6331,1.0012644107326072,False,12,1,2.082872265136511,4,7.659701244371466,3.7057597266584654,0
40,Research & Development,4,Laboratory Technician,4,2341,1.1304705574442375,False,11,4,1.8419524945950163,3,7.42745422751676,9.008346742168952,0
27,Research & Development,3,Laboratory Technician,4,2341,1.0457359575629142,True,18,2,3.007872781330995,1,0.0,0.0294061014031746,1
29,Research & Development,4,Research Scientist,1,3152,5.099286028842596,False,14,4,2.675939978185158,3,2.0340614744011893,1.98094479676833,0
42,Sales,4,Sales Executive,1,10448,3.821118325962094,True,12,3,1.9018128330194624,3,0.0013256612788325,2.1023303985321045,0
35,Research & Development,3,Healthcare Representative,3,4143,1.0168688088958064,False,12,4,4.569807408134477,3,1.891079035944569,9.028930812720835,0
38,Research & Development,2,Research Director,3,18217,1.0139234101572303,False,11,4,0.4630978107594741,3,7.3251933504139695,8.776838172937971,1
39,Research & Development,2,Research Scientist,4,5503,7.307914695270481,True,12,4,2.8335321743088544,3,0.9187414474023984,8.830400817563246,0
41,Research & Development,3,Laboratory Technician,3,3166,2.6279791827469987,True,21,4,0.5257135277047107,1,0.0190018181597349,0.0147481235801253,1
37,Research & Development,3,Manufacturing Director,3,7855,3.868994863958282,True,13,4,3.966831036556898,4,0.0,0.0263140694925315,0
